id,product_nk,style_name,category,gender,material_family,unit_weight_kg,list_price,recycled_content_pct,circularity_score,take_back_eligible,valid_from,valid_to,is_current
217,73,school,SNEAKER,WOMENS,Natural Rubber,0.4,72.06,99.68,99,TRUE,2023-01-01,2024-01-01,FALSE
218,73,pull,BOOT,MENS,Natural Rubber,0.42,186.76,91.92,70,TRUE,2024-01-01,2024-12-31,FALSE
219,73,contain,SANDAL,KIDS,Chrome-free Leather,1.56,97.07,60.64,24,TRUE,2024-12-31,9999-12-31,TRUE
220,74,student,RUNNING,WOMENS,Natural Rubber,1.01,156.31,50.32,43,FALSE,2023-01-01,2024-01-01,FALSE
221,74,high,SANDAL,KIDS,Recycled Nylon,1.38,159.73,69.42,48,FALSE,2024-01-01,2024-12-31,FALSE
222,74,movie,SANDAL,UNISEX,Apple Leather,0.95,135.75,58.68,3,TRUE,2024-12-31,9999-12-31,TRUE
223,75,door,SNEAKER,MENS,TENCEL Lyocell,0.66,186.25,80.02,52,FALSE,2023-01-01,2024-01-01,FALSE
224,75,campaign,RUNNING,WOMENS,TENCEL Lyocell,0.7,58.53,67.37,43,TRUE,2024-01-01,2024-12-31,FALSE
225,75,deep,FORMAL,MENS,Chrome-free Leather,1.47,95.51,94.71,87,FALSE,2024-12-31,9999-12-31,TRUE
226,76,structure,SNEAKER,UNISEX,Natural Rubber,0.69,94.74,22.92,31,FALSE,2023-01-01,2024-01-01,FALSE
227,76,chair,RUNNING,UNISEX,Organic Cotton,0.49,239.71,49.27,0,FALSE,2024-01-01,2024-12-31,FALSE
228,76,economic,RUNNING,WOMENS,Cork,1.14,142.39,98.54,73,FALSE,2024-12-31,9999-12-31,TRUE
229,77,street,RUNNING,KIDS,Recycled Nylon,0.74,85.64,57.67,6,FALSE,2023-01-01,2024-01-01,FALSE
230,77,minute,RUNNING,KIDS,Recycled PET,0.82,219.68,77.59,58,FALSE,2024-01-01,2024-12-31,FALSE
231,77,agree,BOOT,MENS,Hemp Canvas,0.41,83.26,58.1,41,TRUE,2024-12-31,9999-12-31,TRUE
232,78,herself,FORMAL,WOMENS,Bio-EVA,0.72,240.29,34.31,23,TRUE,2023-01-01,2024-01-01,FALSE
233,78,once,SNEAKER,MENS,Chrome-free Leather,1.43,97.72,17.99,16,FALSE,2024-01-01,2024-12-31,FALSE
234,78,page,BOOT,UNISEX,Hemp Canvas,1.36,155.62,85.63,25,TRUE,2024-12-31,9999-12-31,TRUE
235,79,home,SLIPPER,WOMENS,TENCEL Lyocell,0.61,143.92,99.56,80,FALSE,2023-01-01,2024-01-01,FALSE
236,79,manage,SANDAL,UNISEX,Bio-EVA,1.07,158.25,39.84,88,TRUE,2024-01-01,2024-12-31,FALSE
237,79,suggest,SNEAKER,WOMENS,Recycled Nylon,0.52,195.36,25.98,46,FALSE,2024-12-31,9999-12-31,TRUE
238,80,ok,FORMAL,WOMENS,Recycled PET,0.55,221.15,96.31,25,FALSE,2023-01-01,2024-01-01,FALSE
239,80,carry,BOOT,MENS,Apple Leather,0.74,107.27,51.04,99,FALSE,2024-01-01,2024-12-31,FALSE
240,80,population,FORMAL,MENS,Bio-EVA,1.16,69.42,16.76,43,TRUE,2024-12-31,9999-12-31,TRUE
241,81,usually,BOOT,MENS,Recycled Nylon,0.49,111.16,31.35,83,TRUE,2023-01-01,2024-01-01,FALSE
242,81,before,SNEAKER,MENS,Bio-EVA,0.93,220.19,36.32,75,FALSE,2024-01-01,2024-12-31,FALSE
243,81,attorney,RUNNING,WOMENS,Recycled Nylon,0.55,88.27,25.16,95,FALSE,2024-12-31,9999-12-31,TRUE
244,82,for,SNEAKER,WOMENS,Organic Cotton,0.48,223.53,54.84,3,FALSE,2023-01-01,2024-01-01,FALSE
245,82,information,RUNNING,KIDS,Organic Cotton,1.14,56.71,93.16,49,TRUE,2024-01-01,2024-12-31,FALSE
246,82,series,SNEAKER,WOMENS,Recycled Rubber,0.56,215.09,2.86,84,TRUE,2024-12-31,9999-12-31,TRUE
247,83,serve,FORMAL,UNISEX,Cork,1.45,235.32,54.85,17,FALSE,2023-01-01,2024-01-01,FALSE
248,83,measure,BOOT,WOMENS,Recycled Rubber,1.16,172.53,56.4,67,FALSE,2024-01-01,2024-12-31,FALSE
249,83,never,RUNNING,UNISEX,Cork,0.67,57.81,30.79,52,TRUE,2024-12-31,9999-12-31,TRUE
250,84,item,RUNNING,WOMENS,TENCEL Lyocell,1.42,111.22,46.92,1,FALSE,2023-01-01,2024-01-01,FALSE
251,84,specific,RUNNING,UNISEX,Bio-EVA,1.32,206.57,59.7,0,FALSE,2024-01-01,2024-12-31,FALSE
252,84,it,SNEAKER,UNISEX,Cork,0.7,189.14,64.6,48,TRUE,2024-12-31,9999-12-31,TRUE
253,85,than,SNEAKER,MENS,Algae Foam,1.36,167.78,69.39,34,TRUE,2023-01-01,2024-01-01,FALSE
254,85,paper,SANDAL,UNISEX,Chrome-free Leather,1.42,77.31,28.96,81,TRUE,2024-01-01,2024-12-31,FALSE
255,85,back,RUNNING,MENS,Cork,0.78,70.95,96.97,2,TRUE,2024-12-31,9999-12-31,TRUE
256,86,car,SNEAKER,WOMENS,Hemp Canvas,1.27,87.89,15.07,63,TRUE,2023-01-01,2024-01-01,FALSE
257,86,free,RUNNING,UNISEX,Cork,0.85,185.36,3.17,10,FALSE,2024-01-01,2024-12-31,FALSE
258,86,quality,SLIPPER,WOMENS,TENCEL Lyocell,0.49,137.73,19.22,32,FALSE,2024-12-31,9999-12-31,TRUE
259,87,back,SANDAL,WOMENS,TENCEL Lyocell,0.7,200.96,44.3,94,FALSE,2023-01-01,2024-01-01,FALSE
260,87,listen,SNEAKER,UNISEX,Organic Cotton,1.2,82.77,38.91,39,FALSE,2024-01-01,2024-12-31,FALSE
261,87,man,SNEAKER,UNISEX,Hemp Canvas,1.06,64.65,48.12,38,TRUE,2024-12-31,9999-12-31,TRUE
262,88,response,FORMAL,UNISEX,Natural Rubber,0.54,171.91,32.45,21,FALSE,2023-01-01,2024-01-01,FALSE
263,88,nation,BOOT,MENS,Natural Rubber,1.56,161.03,69.08,88,FALSE,2024-01-01,2024-12-31,FALSE
264,88,guy,RUNNING,WOMENS,Organic Cotton,0.51,168.92,93.08,97,FALSE,2024-12-31,9999-12-31,TRUE
265,89,career,SNEAKER,MENS,Hemp Canvas,1.35,65.42,23.27,71,FALSE,2023-01-01,2024-01-01,FALSE
266,89,unit,SANDAL,UNISEX,Cork,0.63,183.74,35.82,17,TRUE,2024-01-01,2024-12-31,FALSE
267,89,them,SNEAKER,MENS,Algae Foam,1.05,141.92,56.67,69,TRUE,2024-12-31,9999-12-31,TRUE
268,90,state,SANDAL,WOMENS,TENCEL Lyocell,1.5,155.45,6.89,19,TRUE,2023-01-01,2024-01-01,FALSE
269,90,ok,SANDAL,MENS,Cork,1.33,145.25,73.37,2,FALSE,2024-01-01,2024-12-31,FALSE
270,90,push,RUNNING,MENS,Bio-EVA,0.48,242.1,81.9,24,FALSE,2024-12-31,9999-12-31,TRUE
271,91,people,RUNNING,MENS,Recycled Rubber,0.79,173.59,11.05,66,FALSE,2023-01-01,2024-01-01,FALSE
272,91,court,SNEAKER,KIDS,Natural Rubber,0.44,61.48,19.16,4,FALSE,2024-01-01,2024-12-31,FALSE
273,91,special,SANDAL,MENS,Algae Foam,1.24,92.75,36.64,77,FALSE,2024-12-31,9999-12-31,TRUE
274,92,carry,SNEAKER,KIDS,Recycled Rubber,1.51,213.74,46.81,81,TRUE,2023-01-01,2024-01-01,FALSE
275,92,lead,BOOT,KIDS,Chrome-free Leather,0.84,187.77,82.36,34,FALSE,2024-01-01,2024-12-31,FALSE
276,92,morning,SANDAL,UNISEX,Recycled PET,0.66,148.09,10.12,29,FALSE,2024-12-31,9999-12-31,TRUE
277,93,whether,SNEAKER,MENS,Natural Rubber,1.15,76.57,74.92,53,FALSE,2023-01-01,2024-01-01,FALSE
278,93,trouble,SANDAL,MENS,Hemp Canvas,1.24,128.69,10.41,23,FALSE,2024-01-01,2024-12-31,FALSE
279,93,around,RUNNING,MENS,Algae Foam,1.12,235.04,90.25,70,FALSE,2024-12-31,9999-12-31,TRUE
280,94,theory,RUNNING,MENS,TENCEL Lyocell,0.92,191.43,60.84,72,FALSE,2023-01-01,2024-01-01,FALSE
281,94,capital,RUNNING,MENS,Hemp Canvas,0.83,134.0,95.98,0,FALSE,2024-01-01,2024-12-31,FALSE
282,94,national,SLIPPER,MENS,Algae Foam,1.59,102.39,30.03,28,TRUE,2024-12-31,9999-12-31,TRUE
283,95,claim,RUNNING,UNISEX,Apple Leather,1.39,232.01,51.13,73,FALSE,2023-01-01,2024-01-01,FALSE
284,95,fly,SNEAKER,WOMENS,Chrome-free Leather,0.57,116.09,58.22,29,TRUE,2024-01-01,2024-12-31,FALSE
285,95,community,RUNNING,MENS,Algae Foam,0.66,55.21,32.47,61,TRUE,2024-12-31,9999-12-31,TRUE
286,96,color,SANDAL,MENS,Algae Foam,1.49,164.0,30.04,93,FALSE,2023-01-01,2024-01-01,FALSE
287,96,future,RUNNING,UNISEX,Apple Leather,0.8,223.76,43.43,15,FALSE,2024-01-01,2024-12-31,FALSE
288,96,worry,SNEAKER,MENS,Recycled Rubber,0.41,202.26,38.25,39,FALSE,2024-12-31,9999-12-31,TRUE
289,97,security,RUNNING,MENS,Bio-EVA,1.24,71.17,67.36,50,FALSE,2023-01-01,2024-01-01,FALSE
290,97,down,SANDAL,MENS,Organic Cotton,0.92,204.14,14.8,43,TRUE,2024-01-01,2024-12-31,FALSE
291,97,half,BOOT,WOMENS,Chrome-free Leather,0.5,144.38,77.38,16,FALSE,2024-12-31,9999-12-31,TRUE
292,98,yourself,RUNNING,WOMENS,Chrome-free Leather,1.09,156.85,99.71,67,TRUE,2023-01-01,2024-01-01,FALSE
293,98,yeah,SNEAKER,UNISEX,Bio-EVA,1.51,57.81,67.17,54,TRUE,2024-01-01,2024-12-31,FALSE
294,98,natural,SNEAKER,WOMENS,Recycled Rubber,1.32,74.54,34.97,56,FALSE,2024-12-31,9999-12-31,TRUE
295,99,want,RUNNING,KIDS,Natural Rubber,1.22,71.76,72.85,10,TRUE,2023-01-01,2024-01-01,FALSE
296,99,federal,SNEAKER,KIDS,Apple Leather,1.44,211.23,1.37,88,FALSE,2024-01-01,2024-12-31,FALSE
297,99,throughout,RUNNING,MENS,Bio-EVA,1.29,83.49,54.64,96,TRUE,2024-12-31,9999-12-31,TRUE
298,100,bar,RUNNING,UNISEX,Organic Cotton,1.24,42.86,58.3,84,FALSE,2023-01-01,2024-01-01,FALSE
299,100,enough,SNEAKER,WOMENS,Natural Rubber,1.24,95.97,46.5,1,TRUE,2024-01-01,2024-12-31,FALSE
300,100,debate,BOOT,MENS,Recycled Nylon,0.83,61.66,29.25,83,TRUE,2024-12-31,9999-12-31,TRUE
301,101,prove,SLIPPER,MENS,Hemp Canvas,1.48,140.78,59.71,11,TRUE,2023-01-01,2024-01-01,FALSE
302,101,ok,RUNNING,MENS,Apple Leather,0.43,90.95,52.94,42,TRUE,2024-01-01,2024-12-31,FALSE
303,101,face,SANDAL,WOMENS,Hemp Canvas,0.83,102.49,99.6,64,TRUE,2024-12-31,9999-12-31,TRUE
304,102,car,SNEAKER,WOMENS,Chrome-free Leather,1.6,246.98,94.41,35,TRUE,2023-01-01,2024-01-01,FALSE
305,102,process,RUNNING,MENS,Organic Cotton,1.28,148.35,67.8,80,FALSE,2024-01-01,2024-12-31,FALSE
306,102,floor,RUNNING,MENS,Cork,0.77,166.13,44.92,16,TRUE,2024-12-31,9999-12-31,TRUE
307,103,possible,SNEAKER,MENS,TENCEL Lyocell,1.44,103.89,70.51,67,FALSE,2023-01-01,2024-01-01,FALSE
308,103,none,RUNNING,UNISEX,TENCEL Lyocell,1.19,157.62,15.8,8,FALSE,2024-01-01,2024-12-31,FALSE
309,103,better,FORMAL,WOMENS,Bio-EVA,1.46,191.69,76.54,52,FALSE,2024-12-31,9999-12-31,TRUE
310,104,morning,RUNNING,UNISEX,TENCEL Lyocell,1.16,194.05,15.2,24,TRUE,2023-01-01,2024-01-01,FALSE
311,104,put,SNEAKER,UNISEX,Recycled Rubber,0.72,158.08,23.09,29,TRUE,2024-01-01,2024-12-31,FALSE
312,104,concern,SNEAKER,WOMENS,TENCEL Lyocell,0.56,216.69,46.88,83,TRUE,2024-12-31,9999-12-31,TRUE
313,105,person,FORMAL,MENS,Organic Cotton,0.63,45.77,76.45,1,FALSE,2023-01-01,2024-01-01,FALSE
314,105,year,SLIPPER,WOMENS,Hemp Canvas,0.64,81.96,17.71,56,FALSE,2024-01-01,2024-12-31,FALSE
315,105,partner,RUNNING,WOMENS,Cork,0.7,124.02,4.18,94,FALSE,2024-12-31,9999-12-31,TRUE
316,106,class,SANDAL,MENS,Apple Leather,1.09,151.59,64.14,90,FALSE,2023-01-01,2024-01-01,FALSE
317,106,Congress,RUNNING,MENS,TENCEL Lyocell,0.45,248.13,51.87,50,FALSE,2024-01-01,2024-12-31,FALSE
318,106,reason,SNEAKER,MENS,TENCEL Lyocell,1.56,78.87,43.96,38,FALSE,2024-12-31,9999-12-31,TRUE
319,107,probably,SNEAKER,WOMENS,Bio-EVA,1.5,183.89,90.37,59,FALSE,2023-01-01,2024-01-01,FALSE
320,107,service,RUNNING,MENS,Organic Cotton,1.33,235.95,69.61,17,TRUE,2024-01-01,2024-12-31,FALSE
321,107,week,RUNNING,WOMENS,Cork,1.48,227.12,88.25,11,TRUE,2024-12-31,9999-12-31,TRUE
322,108,point,BOOT,UNISEX,TENCEL Lyocell,1.26,64.94,11.42,57,FALSE,2023-01-01,2024-01-01,FALSE
323,108,green,SNEAKER,MENS,Hemp Canvas,1.57,167.54,15.99,70,TRUE,2024-01-01,2024-12-31,FALSE
324,108,thousand,SANDAL,KIDS,Algae Foam,1.19,70.52,86.88,22,FALSE,2024-12-31,9999-12-31,TRUE
325,109,window,SNEAKER,WOMENS,Hemp Canvas,1.55,99.64,18.07,16,FALSE,2023-01-01,2024-01-01,FALSE
326,109,organization,SNEAKER,UNISEX,Recycled PET,1.0,143.71,80.75,77,FALSE,2024-01-01,2024-12-31,FALSE
327,109,analysis,SNEAKER,MENS,Cork,0.89,55.68,60.01,31,FALSE,2024-12-31,9999-12-31,TRUE
328,110,that,SNEAKER,MENS,TENCEL Lyocell,0.65,77.82,5.51,44,TRUE,2023-01-01,2024-01-01,FALSE
329,110,treat,FORMAL,MENS,Recycled Nylon,0.76,232.28,4.9,53,FALSE,2024-01-01,2024-12-31,FALSE
330,110,air,SNEAKER,WOMENS,Recycled Rubber,1.24,159.18,56.22,58,FALSE,2024-12-31,9999-12-31,TRUE
331,111,beat,RUNNING,WOMENS,TENCEL Lyocell,0.79,227.48,82.03,97,TRUE,2023-01-01,2024-01-01,FALSE
332,111,answer,BOOT,WOMENS,Organic Cotton,1.23,96.63,52.71,67,TRUE,2024-01-01,2024-12-31,FALSE
333,111,put,SNEAKER,WOMENS,Algae Foam,1.58,150.08,8.77,92,FALSE,2024-12-31,9999-12-31,TRUE
334,112,spend,FORMAL,KIDS,Bio-EVA,1.13,105.46,52.54,79,TRUE,2023-01-01,2024-01-01,FALSE
335,112,part,SNEAKER,MENS,Algae Foam,1.16,142.43,17.99,78,TRUE,2024-01-01,2024-12-31,FALSE
336,112,evidence,SNEAKER,WOMENS,Organic Cotton,0.96,206.31,73.75,26,FALSE,2024-12-31,9999-12-31,TRUE
337,113,rather,SLIPPER,MENS,Chrome-free Leather,1.07,172.88,1.13,25,FALSE,2023-01-01,2024-01-01,FALSE
338,113,develop,SNEAKER,WOMENS,Bio-EVA,1.06,200.08,11.38,42,TRUE,2024-01-01,2024-12-31,FALSE
339,113,speak,SANDAL,MENS,Recycled PET,0.61,108.41,33.79,86,TRUE,2024-12-31,9999-12-31,TRUE
340,114,owner,RUNNING,WOMENS,Organic Cotton,0.59,135.73,86.52,42,TRUE,2023-01-01,2024-01-01,FALSE
341,114,keep,SANDAL,KIDS,Recycled PET,1.03,157.64,67.82,71,FALSE,2024-01-01,2024-12-31,FALSE
342,114,prepare,SNEAKER,MENS,TENCEL Lyocell,1.47,113.26,96.96,35,FALSE,2024-12-31,9999-12-31,TRUE
343,115,purpose,RUNNING,MENS,Algae Foam,0.6,166.19,18.74,14,FALSE,2023-01-01,2024-01-01,FALSE
344,115,allow,SANDAL,MENS,Bio-EVA,0.44,125.91,49.71,30,TRUE,2024-01-01,2024-12-31,FALSE
345,115,modern,SANDAL,WOMENS,Algae Foam,0.61,117.59,3.74,25,FALSE,2024-12-31,9999-12-31,TRUE
346,116,visit,RUNNING,WOMENS,Cork,1.0,78.94,92.36,93,FALSE,2023-01-01,2024-01-01,FALSE
347,116,product,RUNNING,WOMENS,TENCEL Lyocell,0.52,245.28,51.61,16,TRUE,2024-01-01,2024-12-31,FALSE
348,116,offer,SNEAKER,MENS,Recycled Nylon,0.54,104.31,4.4,76,FALSE,2024-12-31,9999-12-31,TRUE
349,117,figure,RUNNING,UNISEX,Organic Cotton,1.32,195.57,2.25,97,TRUE,2023-01-01,2024-01-01,FALSE
350,117,quality,FORMAL,WOMENS,Natural Rubber,0.73,106.02,44.11,15,TRUE,2024-01-01,2024-12-31,FALSE
351,117,five,SNEAKER,WOMENS,Apple Leather,1.07,60.5,54.25,70,TRUE,2024-12-31,9999-12-31,TRUE
352,118,meeting,SNEAKER,MENS,Bio-EVA,0.69,53.96,61.33,43,FALSE,2023-01-01,2024-01-01,FALSE
353,118,election,SNEAKER,WOMENS,Recycled Nylon,0.46,119.56,8.61,50,TRUE,2024-01-01,2024-12-31,FALSE
354,118,support,BOOT,MENS,Recycled Nylon,1.24,168.43,31.24,25,FALSE,2024-12-31,9999-12-31,TRUE
355,119,surface,BOOT,MENS,Apple Leather,1.31,136.8,13.18,89,TRUE,2023-01-01,2024-01-01,FALSE
356,119,reveal,RUNNING,MENS,Hemp Canvas,0.96,87.66,22.38,78,TRUE,2024-01-01,2024-12-31,FALSE
357,119,into,RUNNING,WOMENS,Apple Leather,0.8,219.77,32.48,62,TRUE,2024-12-31,9999-12-31,TRUE
358,120,finish,RUNNING,WOMENS,Cork,0.6,200.27,60.44,16,FALSE,2023-01-01,2024-01-01,FALSE
359,120,long,RUNNING,MENS,Organic Cotton,1.07,53.89,30.21,59,TRUE,2024-01-01,2024-12-31,FALSE
360,120,baby,RUNNING,MENS,Algae Foam,1.57,119.6,34.07,88,FALSE,2024-12-31,9999-12-31,TRUE
361,121,risk,SANDAL,MENS,TENCEL Lyocell,1.05,88.59,66.26,9,FALSE,2023-01-01,2024-01-01,FALSE
362,121,as,SANDAL,UNISEX,Organic Cotton,1.12,107.33,9.77,56,TRUE,2024-01-01,2024-12-31,FALSE
363,121,coach,SLIPPER,WOMENS,Organic Cotton,1.38,200.98,37.89,63,FALSE,2024-12-31,9999-12-31,TRUE
364,122,less,SNEAKER,WOMENS,Organic Cotton,1.1,197.55,80.98,96,TRUE,2023-01-01,2024-01-01,FALSE
365,122,just,SNEAKER,MENS,Chrome-free Leather,1.09,80.09,68.15,40,TRUE,2024-01-01,2024-12-31,FALSE
366,122,member,SANDAL,MENS,Apple Leather,1.52,189.74,91.51,11,FALSE,2024-12-31,9999-12-31,TRUE
367,123,majority,BOOT,MENS,Recycled Nylon,1.42,52.11,90.11,6,TRUE,2023-01-01,2024-01-01,FALSE
368,123,Democrat,BOOT,KIDS,Organic Cotton,0.74,45.55,43.17,75,TRUE,2024-01-01,2024-12-31,FALSE
369,123,grow,RUNNING,MENS,Chrome-free Leather,1.05,178.12,47.49,24,FALSE,2024-12-31,9999-12-31,TRUE
370,124,policy,SANDAL,WOMENS,Cork,0.75,222.27,12.55,1,TRUE,2023-01-01,2024-01-01,FALSE
371,124,charge,SNEAKER,MENS,Cork,0.92,246.95,8.47,82,FALSE,2024-01-01,2024-12-31,FALSE
372,124,form,FORMAL,UNISEX,Hemp Canvas,1.52,169.88,45.44,54,FALSE,2024-12-31,9999-12-31,TRUE
373,125,training,RUNNING,WOMENS,Natural Rubber,1.13,160.37,84.68,30,FALSE,2023-01-01,2024-01-01,FALSE
374,125,serious,SNEAKER,KIDS,Algae Foam,0.44,46.95,48.33,47,TRUE,2024-01-01,2024-12-31,FALSE
375,125,from,RUNNING,MENS,Organic Cotton,1.28,245.55,98.37,99,TRUE,2024-12-31,9999-12-31,TRUE
376,126,similar,RUNNING,MENS,Recycled Rubber,0.69,171.44,66.37,85,TRUE,2023-01-01,2024-01-01,FALSE
377,126,traditional,BOOT,UNISEX,Bio-EVA,0.46,111.14,77.85,60,TRUE,2024-01-01,2024-12-31,FALSE
378,126,hair,FORMAL,MENS,Bio-EVA,0.82,244.33,29.46,21,TRUE,2024-12-31,9999-12-31,TRUE
379,127,inside,FORMAL,UNISEX,Hemp Canvas,1.08,51.9,47.32,21,FALSE,2023-01-01,2024-01-01,FALSE
380,127,case,BOOT,WOMENS,Hemp Canvas,0.43,140.8,12.68,9,FALSE,2024-01-01,2024-12-31,FALSE
381,127,soon,SNEAKER,WOMENS,Bio-EVA,1.43,41.98,11.15,22,FALSE,2024-12-31,9999-12-31,TRUE
382,128,hospital,SANDAL,MENS,Chrome-free Leather,0.61,203.33,23.62,23,FALSE,2023-01-01,2024-01-01,FALSE
383,128,myself,FORMAL,WOMENS,Organic Cotton,0.57,235.13,15.42,63,FALSE,2024-01-01,2024-12-31,FALSE
384,128,or,RUNNING,MENS,Recycled Rubber,1.27,74.13,57.78,44,TRUE,2024-12-31,9999-12-31,TRUE
385,129,born,SNEAKER,UNISEX,Recycled PET,0.96,139.01,47.63,96,FALSE,2023-01-01,2024-01-01,FALSE
386,129,from,SNEAKER,MENS,Chrome-free Leather,0.72,150.39,43.47,36,FALSE,2024-01-01,2024-12-31,FALSE
387,129,effort,RUNNING,MENS,Apple Leather,1.22,47.61,91.77,81,TRUE,2024-12-31,9999-12-31,TRUE
388,130,man,SANDAL,MENS,Recycled Rubber,0.73,95.77,80.23,32,FALSE,2023-01-01,2024-01-01,FALSE
389,130,can,RUNNING,UNISEX,Hemp Canvas,1.28,162.63,19.49,43,FALSE,2024-01-01,2024-12-31,FALSE
390,130,example,SLIPPER,WOMENS,Recycled PET,0.41,53.27,41.12,67,TRUE,2024-12-31,9999-12-31,TRUE
391,131,listen,RUNNING,WOMENS,Bio-EVA,0.63,43.98,9.19,76,FALSE,2023-01-01,2024-01-01,FALSE
392,131,end,SANDAL,KIDS,Recycled Rubber,1.25,64.2,85.64,16,TRUE,2024-01-01,2024-12-31,FALSE
393,131,chance,SANDAL,MENS,TENCEL Lyocell,0.62,62.28,18.43,37,TRUE,2024-12-31,9999-12-31,TRUE
394,132,bill,FORMAL,MENS,Apple Leather,0.73,128.67,90.34,98,FALSE,2023-01-01,2024-01-01,FALSE
395,132,apply,SNEAKER,UNISEX,Bio-EVA,0.47,120.6,99.6,33,FALSE,2024-01-01,2024-12-31,FALSE
396,132,fill,SNEAKER,MENS,Cork,1.51,167.16,17.84,62,TRUE,2024-12-31,9999-12-31,TRUE
397,133,young,RUNNING,MENS,Recycled Rubber,0.53,131.73,25.9,4,TRUE,2023-01-01,2024-01-01,FALSE
398,133,if,BOOT,WOMENS,Cork,1.48,70.26,64.03,4,FALSE,2024-01-01,2024-12-31,FALSE
399,133,treat,SNEAKER,MENS,Recycled Nylon,1.09,147.23,93.99,62,TRUE,2024-12-31,9999-12-31,TRUE
400,134,power,RUNNING,UNISEX,TENCEL Lyocell,0.48,86.43,38.44,88,FALSE,2023-01-01,2024-01-01,FALSE
401,134,kid,RUNNING,MENS,Apple Leather,0.83,182.19,40.06,80,FALSE,2024-01-01,2024-12-31,FALSE
402,134,energy,BOOT,MENS,Recycled Nylon,0.81,215.65,76.05,37,FALSE,2024-12-31,9999-12-31,TRUE
403,135,tree,SNEAKER,WOMENS,Chrome-free Leather,0.63,185.14,89.65,80,FALSE,2023-01-01,2024-01-01,FALSE
404,135,week,RUNNING,UNISEX,Cork,0.63,46.5,2.54,75,TRUE,2024-01-01,2024-12-31,FALSE
405,135,collection,RUNNING,UNISEX,Recycled Rubber,1.0,241.64,81.18,2,TRUE,2024-12-31,9999-12-31,TRUE
406,136,teach,SNEAKER,UNISEX,Recycled PET,0.54,208.49,66.73,58,FALSE,2023-01-01,2024-01-01,FALSE
407,136,generation,FORMAL,MENS,Hemp Canvas,0.68,54.13,73.55,62,FALSE,2024-01-01,2024-12-31,FALSE
408,136,world,RUNNING,KIDS,Recycled PET,1.24,66.41,17.22,6,FALSE,2024-12-31,9999-12-31,TRUE
409,137,participant,SANDAL,WOMENS,Recycled Rubber,1.4,52.43,81.75,14,TRUE,2023-01-01,2024-01-01,FALSE
410,137,set,SANDAL,WOMENS,TENCEL Lyocell,0.91,209.42,98.22,86,TRUE,2024-01-01,2024-12-31,FALSE
411,137,form,SNEAKER,MENS,Algae Foam,0.79,241.59,21.32,5,FALSE,2024-12-31,9999-12-31,TRUE
412,138,customer,RUNNING,WOMENS,Organic Cotton,0.9,185.22,55.34,56,TRUE,2023-01-01,2024-01-01,FALSE
413,138,source,BOOT,WOMENS,TENCEL Lyocell,1.16,117.99,15.78,62,TRUE,2024-01-01,2024-12-31,FALSE
414,138,collection,SNEAKER,KIDS,Hemp Canvas,1.11,98.58,69.35,98,TRUE,2024-12-31,9999-12-31,TRUE
415,139,moment,SNEAKER,WOMENS,Bio-EVA,0.94,89.24,17.45,88,TRUE,2023-01-01,2024-01-01,FALSE
416,139,myself,SNEAKER,MENS,Apple Leather,1.15,203.34,34.79,0,FALSE,2024-01-01,2024-12-31,FALSE
417,139,manage,SNEAKER,KIDS,Apple Leather,1.14,220.17,98.68,64,TRUE,2024-12-31,9999-12-31,TRUE
418,140,moment,SANDAL,MENS,Bio-EVA,0.63,206.29,68.52,60,TRUE,2023-01-01,2024-01-01,FALSE
419,140,until,SNEAKER,KIDS,Recycled PET,0.84,83.01,25.14,78,FALSE,2024-01-01,2024-12-31,FALSE
420,140,foot,SANDAL,WOMENS,Hemp Canvas,1.51,75.94,78.55,62,FALSE,2024-12-31,9999-12-31,TRUE
421,141,modern,SNEAKER,WOMENS,Cork,1.1,127.0,74.71,41,TRUE,2023-01-01,2024-01-01,FALSE
422,141,agency,SNEAKER,WOMENS,Natural Rubber,0.9,80.99,89.14,9,TRUE,2024-01-01,2024-12-31,FALSE
423,141,believe,RUNNING,UNISEX,Organic Cotton,1.51,134.55,38.73,17,TRUE,2024-12-31,9999-12-31,TRUE
424,142,you,SNEAKER,WOMENS,Bio-EVA,0.8,45.74,56.87,35,TRUE,2023-01-01,2024-01-01,FALSE
425,142,increase,FORMAL,MENS,Natural Rubber,0.81,225.15,60.36,81,FALSE,2024-01-01,2024-12-31,FALSE
426,142,mouth,FORMAL,MENS,Algae Foam,0.68,125.46,52.18,27,FALSE,2024-12-31,9999-12-31,TRUE
427,143,lot,SANDAL,WOMENS,Hemp Canvas,1.28,90.8,32.73,74,TRUE,2023-01-01,2024-01-01,FALSE
428,143,effect,FORMAL,KIDS,Recycled Nylon,1.48,126.73,4.42,60,FALSE,2024-01-01,2024-12-31,FALSE
429,143,dinner,RUNNING,MENS,Chrome-free Leather,1.37,185.3,9.8,63,TRUE,2024-12-31,9999-12-31,TRUE
430,144,past,BOOT,WOMENS,Hemp Canvas,1.54,66.87,29.58,82,FALSE,2023-01-01,2024-01-01,FALSE
431,144,head,SNEAKER,MENS,Organic Cotton,0.95,158.78,58.37,58,TRUE,2024-01-01,2024-12-31,FALSE
432,144,anything,SNEAKER,MENS,Natural Rubber,1.45,170.63,70.39,0,FALSE,2024-12-31,9999-12-31,TRUE
433,145,apply,SNEAKER,UNISEX,Bio-EVA,0.44,128.44,26.98,78,FALSE,2023-01-01,2024-01-01,FALSE
