order_line_id,dim_date_id,dim_customer_id,dim_product_id,dim_supplier_id,dim_factory_id,dim_ship_mode_id,order_ts,channel,quantity,unit_price,discount,line_revenue,embodied_co2e_kg_per_unit,transport_co2e_kg_per_unit,packaging_waste_kg_per_unit,manufacturing_waste_kg_per_unit,line_co2e_kg,line_waste_kg,co2e_per_revenue_dollar,offset_purchased,return_flag
156,511,124,114,51,13,2,2026-05-26 04:43:05,APP,2,153.36,0.24,233.11,6.0868,0.1901,0.02,0.36,12.554,0.76,0.0539,TRUE,NONE
157,99,2750,945,390,11,5,2025-04-09 20:54:14,WEB,4,63.48,0.33,170.13,18.3069,0.0009,0.08,0.45,73.231,2.12,0.4304,FALSE,NONE
158,446,3079,1173,30,35,5,2026-03-22 17:54:30,MARKETPLACE,4,160.8,0.13,559.58,5.111,0.0014,0.01,0.13,20.45,0.56,0.0365,FALSE,NONE
159,193,3213,1008,123,25,1,2025-07-12 01:45:59,WEB,2,230.08,0.25,345.12,3.6407,16.128,0.18,0.26,39.537,0.88,0.1146,TRUE,EXCHANGED
160,169,3518,768,303,10,3,2025-06-18 11:08:23,WEB,4,187.62,0.3,525.34,6.3322,1.386,0.05,0.19,30.873,0.96,0.0588,FALSE,NONE
161,541,3541,681,306,11,2,2026-06-25 03:27:38,WEB,2,237.69,0.3,332.77,7.0655,0.2131,0.03,0.31,14.557,0.68,0.0437,FALSE,NONE
162,82,1782,1386,309,2,4,2025-03-23 10:54:14,WEB,1,201.0,0.3,140.7,6.073,0.215,0.21,0.53,6.288,0.74,0.0447,FALSE,EXCHANGED
163,165,610,705,162,22,2,2025-06-14 18:39:55,WEB,2,91.84,0.13,159.8,6.1537,0.0677,0.17,0.39,12.443,1.12,0.0779,TRUE,NONE
164,100,284,1146,213,11,6,2025-04-10 22:58:10,WHOLESALE,2,80.29,0.33,107.59,2.7368,0.0,0.06,0.22,5.474,0.56,0.0509,FALSE,RETURNED
165,304,1698,2142,231,33,6,2025-10-31 18:32:13,WHOLESALE,3,204.43,0.03,594.89,30.6899,0.0,0.02,0.16,92.07,0.54,0.1548,TRUE,NONE
166,396,2788,2301,249,24,5,2026-01-31 14:18:37,WEB,2,111.53,0.32,151.68,6.3594,0.0025,0.18,0.13,12.724,0.62,0.0839,TRUE,NONE
167,445,574,2286,225,39,3,2026-03-21 05:31:08,APP,3,121.7,0.16,306.68,3.2262,2.0988,0.09,0.45,15.975,1.62,0.0521,TRUE,NONE
168,152,3120,1488,24,36,6,2025-06-01 11:43:51,RETAIL,2,178.56,0.05,339.26,15.7313,0.0,0.17,0.45,31.463,1.24,0.0927,TRUE,NONE
169,366,2165,426,408,8,6,2026-01-01 19:25:31,RETAIL,3,113.57,0.14,293.01,7.3452,0.0,0.04,0.4,22.036,1.32,0.0752,TRUE,RETURNED
170,204,215,2334,426,17,1,2025-07-23 08:40:42,RETAIL,4,102.47,0.01,405.78,5.7725,6.678,0.05,0.19,49.802,0.96,0.1227,FALSE,RETURNED
171,327,193,1764,165,18,6,2025-11-23 18:16:33,RETAIL,2,244.45,0.22,381.34,7.5636,0.0,0.22,0.42,15.127,1.28,0.0397,FALSE,RETURNED
172,16,3920,294,177,10,6,2025-01-16 07:26:53,WEB,1,48.03,0.02,47.07,8.1214,0.0,0.14,0.4,8.121,0.54,0.1725,TRUE,EXCHANGED
173,122,1973,321,384,12,2,2025-05-02 15:18:37,WHOLESALE,2,193.9,0.27,283.09,4.4905,0.2131,0.12,0.29,9.407,0.82,0.0332,TRUE,NONE
174,50,2380,1155,84,33,4,2025-02-19 23:21:27,APP,2,46.77,0.34,61.74,8.8472,0.3192,0.03,0.04,18.333,0.14,0.2969,TRUE,NONE
175,194,2412,1188,270,1,3,2025-07-13 23:00:05,APP,3,236.91,0.04,682.3,9.4666,1.2012,0.18,0.4,32.003,1.74,0.0469,TRUE,NONE
176,338,448,255,225,11,6,2025-12-04 12:45:49,WEB,1,192.71,0.28,138.75,4.8379,0.0,0.02,0.35,4.838,0.37,0.0349,TRUE,NONE
177,424,2369,234,138,6,2,2026-02-28 07:57:44,WEB,4,47.42,0.3,132.78,8.2793,0.1958,0.02,0.22,33.9,0.96,0.2553,FALSE,NONE
178,417,4278,2106,234,36,3,2026-02-21 02:59:52,WEB,4,42.24,0.15,143.62,10.4366,1.8744,0.04,0.09,49.244,0.52,0.3429,FALSE,NONE
179,224,2721,1653,12,37,3,2025-08-12 00:26:38,WEB,2,234.58,0.17,389.4,9.2351,0.792,0.2,0.33,20.054,1.06,0.0515,TRUE,EXCHANGED
180,59,963,327,366,28,2,2025-02-28 19:56:27,MARKETPLACE,4,216.67,0.09,788.68,15.0594,0.1282,0.07,0.04,60.75,0.44,0.077,TRUE,RETURNED
181,280,86,1044,360,32,2,2025-10-07 09:24:29,WHOLESALE,3,84.24,0.3,176.9,2.5322,0.1051,0.23,0.13,7.912,1.08,0.0447,TRUE,NONE
182,389,4471,1257,165,12,3,2026-01-24 03:29:47,MARKETPLACE,4,190.03,0.01,752.52,14.882,0.7788,0.04,0.46,62.643,2.0,0.0832,TRUE,NONE
183,375,813,63,300,40,5,2026-01-10 09:40:58,WEB,1,213.96,0.21,169.03,1.7332,0.0026,0.21,0.47,1.736,0.68,0.0103,TRUE,NONE
184,65,937,675,429,40,4,2025-03-06 22:16:02,WHOLESALE,1,247.73,0.21,195.71,9.1927,0.4469,0.16,0.32,9.64,0.48,0.0493,TRUE,RETURNED
185,539,2748,1053,321,10,3,2026-06-23 09:58:19,WEB,2,101.55,0.12,178.73,1.4956,1.2012,0.07,0.12,5.394,0.38,0.0302,TRUE,EXCHANGED
186,106,4877,1614,432,28,3,2025-04-16 04:10:50,APP,1,46.88,0.02,45.94,16.6573,0.99,0.19,0.43,17.647,0.62,0.3841,TRUE,RETURNED
187,472,158,1746,255,31,4,2026-04-17 21:08:45,APP,2,178.28,0.16,299.51,16.2355,0.1781,0.01,0.42,32.827,0.86,0.1096,TRUE,EXCHANGED
188,53,4995,915,327,23,1,2025-02-22 08:23:51,RETAIL,2,79.11,0.27,115.5,31.4603,18.396,0.05,0.35,99.713,0.8,0.8633,FALSE,RETURNED
189,409,688,1587,330,11,1,2026-02-13 18:57:25,WEB,2,162.82,0.34,214.92,5.7979,18.774,0.1,0.51,49.144,1.22,0.2287,TRUE,RETURNED
190,207,4805,1734,399,8,1,2025-07-26 12:58:24,MARKETPLACE,1,155.48,0.0,155.48,7.0709,17.388,0.15,0.4,24.459,0.55,0.1573,FALSE,EXCHANGED
191,135,3961,888,390,27,1,2025-05-15 04:52:59,RETAIL,4,86.99,0.28,250.53,5.2632,19.026,0.17,0.22,97.157,1.56,0.3878,TRUE,NONE
192,545,3508,36,408,22,3,2026-06-29 00:07:00,WEB,1,175.21,0.12,154.18,16.7996,1.8348,0.02,0.15,18.634,0.17,0.1209,TRUE,NONE
193,486,393,2070,426,3,3,2026-05-01 18:22:30,WHOLESALE,3,226.14,0.32,461.33,8.7743,0.8712,0.15,0.19,28.937,1.02,0.0627,TRUE,NONE
194,502,3423,270,201,4,3,2026-05-17 21:03:43,WEB,2,164.21,0.26,243.03,9.9986,0.6336,0.12,0.07,21.264,0.38,0.0875,TRUE,NONE
195,291,2544,2199,108,27,4,2025-10-18 19:30:34,APP,1,88.77,0.29,63.03,1.736,0.4536,0.15,0.57,2.19,0.72,0.0347,TRUE,NONE
196,50,3568,1800,171,24,1,2025-02-19 00:43:21,WHOLESALE,1,97.61,0.29,69.3,6.3288,12.6,0.19,0.08,18.929,0.27,0.2731,FALSE,NONE
197,562,1453,1320,27,35,2,2026-07-16 03:07:47,RETAIL,4,46.51,0.07,173.02,23.8354,0.1138,0.13,0.34,95.797,1.88,0.5537,TRUE,NONE
198,459,3867,1506,438,14,3,2026-04-04 14:31:24,WHOLESALE,3,91.15,0.23,210.56,12.5329,1.6236,0.06,0.56,42.47,1.86,0.2017,TRUE,NONE
199,275,465,1878,282,3,6,2025-10-02 08:00:15,WEB,4,152.35,0.3,426.58,5.8413,0.0,0.04,0.52,23.365,2.24,0.0548,FALSE,RETURNED
200,322,794,1659,6,39,6,2025-11-18 07:28:55,APP,4,111.97,0.25,335.91,14.9109,0.0,0.04,0.25,59.644,1.16,0.1776,TRUE,NONE
201,67,2136,1281,138,39,1,2025-03-08 00:01:11,WEB,3,195.42,0.25,439.69,13.5998,8.064,0.11,0.4,64.991,1.53,0.1478,TRUE,NONE
202,368,3637,543,222,7,1,2026-01-03 07:53:26,WEB,1,74.57,0.13,64.88,10.859,12.474,0.17,0.51,23.333,0.68,0.3596,TRUE,NONE
203,339,746,2175,303,21,4,2025-12-05 10:39:24,APP,4,228.68,0.31,631.16,6.4038,0.1512,0.21,0.41,26.22,2.48,0.0415,TRUE,NONE
204,518,4969,261,273,3,2,2026-06-02 15:13:07,WEB,3,155.86,0.14,402.12,6.4479,0.1526,0.07,0.44,19.801,1.53,0.0492,FALSE,NONE
205,284,1900,1548,396,3,5,2025-10-11 04:24:09,WHOLESALE,1,146.54,0.15,124.56,10.2591,0.0026,0.15,0.28,10.262,0.43,0.0824,FALSE,NONE
206,261,2089,738,366,37,1,2025-09-18 23:25:49,WEB,3,234.82,0.06,662.19,15.4889,9.45,0.09,0.51,74.817,1.8,0.113,TRUE,NONE
207,434,2600,285,405,11,1,2026-03-10 09:24:28,RETAIL,4,142.31,0.26,421.24,6.9167,8.316,0.11,0.07,60.931,0.72,0.1446,TRUE,RETURNED
208,467,4143,1827,258,11,6,2026-04-12 01:27:03,WEB,3,216.98,0.13,566.32,5.6279,0.0,0.14,0.21,16.884,1.05,0.0298,FALSE,EXCHANGED
209,122,2414,1380,12,15,5,2025-05-02 13:34:35,APP,2,149.67,0.32,203.55,8.6516,0.0019,0.24,0.25,17.307,0.98,0.085,FALSE,NONE
210,121,2411,2178,201,3,2,2025-05-01 11:59:30,APP,4,205.67,0.35,534.74,5.4226,0.1872,0.22,0.52,22.439,2.96,0.042,TRUE,EXCHANGED
211,171,3928,69,240,39,1,2025-06-20 23:13:56,APP,3,187.15,0.24,426.7,7.725,16.254,0.03,0.06,71.937,0.27,0.1686,FALSE,NONE
212,539,1956,1137,417,21,1,2026-06-23 01:14:56,WEB,2,165.61,0.23,255.04,8.1013,11.592,0.03,0.14,39.387,0.34,0.1544,FALSE,NONE
213,287,2493,2013,387,20,2,2025-10-14 07:13:46,MARKETPLACE,1,135.15,0.32,91.9,2.9084,0.144,0.02,0.14,3.052,0.16,0.0332,TRUE,NONE
214,281,3632,2085,222,29,4,2025-10-08 19:25:41,MARKETPLACE,3,39.12,0.27,85.67,4.5847,0.4301,0.13,0.55,15.044,2.04,0.1756,FALSE,RETURNED
215,101,489,903,201,29,2,2025-04-11 16:46:40,WEB,4,53.27,0.06,200.3,4.6689,0.1094,0.25,0.46,19.113,2.84,0.0954,TRUE,NONE
216,537,1228,1296,225,27,6,2026-06-21 13:30:28,WEB,3,145.74,0.27,319.17,4.6096,0.0,0.18,0.4,13.829,1.74,0.0433,TRUE,NONE
217,425,3635,2163,84,29,6,2026-03-01 17:00:26,APP,4,138.56,0.02,543.16,5.3369,0.0,0.23,0.04,21.348,1.08,0.0393,TRUE,NONE
218,252,4879,1548,159,2,6,2025-09-09 00:12:15,WEB,2,107.75,0.24,163.78,17.2074,0.0,0.17,0.56,34.415,1.46,0.2101,FALSE,NONE
219,433,3655,2133,129,36,4,2026-03-09 03:31:38,APP,4,107.98,0.0,431.92,6.0057,0.4469,0.12,0.09,25.81,0.84,0.0598,TRUE,RETURNED
220,381,2233,27,402,9,5,2026-01-16 18:51:04,RETAIL,2,126.81,0.12,223.19,15.919,0.0013,0.24,0.12,31.841,0.72,0.1427,TRUE,NONE
221,519,2966,1593,93,30,3,2026-06-03 23:47:41,RETAIL,3,180.58,0.09,492.98,10.7289,1.7028,0.16,0.32,37.295,1.44,0.0757,FALSE,NONE
222,21,2960,1467,171,16,4,2025-01-21 01:32:37,RETAIL,2,77.05,0.02,151.02,11.4164,0.2251,0.09,0.53,23.283,1.24,0.1542,TRUE,NONE
223,340,1646,48,36,36,6,2025-12-06 13:36:39,RETAIL,4,201.23,0.31,555.39,2.7912,0.0,0.08,0.16,11.165,0.96,0.0201,FALSE,RETURNED
224,152,4256,1848,33,23,6,2025-06-01 10:18:18,APP,3,175.8,0.23,406.1,8.0159,0.0,0.21,0.38,24.048,1.77,0.0592,FALSE,RETURNED
225,5,4499,1305,162,18,2,2025-01-05 11:02:21,RETAIL,1,71.73,0.31,49.49,21.1082,0.1498,0.14,0.02,21.258,0.16,0.4295,FALSE,NONE
226,518,4571,192,279,29,4,2026-06-02 23:53:21,WEB,3,236.0,0.06,665.52,2.0306,0.1546,0.12,0.08,6.556,0.6,0.0099,TRUE,NONE
227,118,4400,351,177,27,1,2025-04-28 13:34:49,MARKETPLACE,4,71.94,0.26,212.94,4.177,13.482,0.21,0.16,70.636,1.48,0.3317,FALSE,NONE
228,115,2391,84,360,14,1,2025-04-25 19:58:48,APP,1,122.54,0.15,104.16,13.5517,16.506,0.05,0.45,30.058,0.5,0.2886,FALSE,NONE
229,425,4283,2367,330,28,4,2026-03-01 19:39:46,MARKETPLACE,4,75.18,0.26,222.53,6.0586,0.2621,0.12,0.58,25.283,2.8,0.1136,FALSE,NONE
230,555,3317,2262,219,29,1,2026-07-09 04:33:55,WHOLESALE,4,60.53,0.29,171.91,5.7168,13.86,0.17,0.23,78.307,1.6,0.4555,FALSE,NONE
231,138,3036,708,99,21,2,2025-05-18 17:46:47,APP,1,245.03,0.01,242.58,12.2396,0.0662,0.03,0.47,12.306,0.5,0.0507,TRUE,NONE
232,473,2343,1962,429,7,1,2026-04-18 12:31:10,WEB,3,147.76,0.06,416.68,3.6339,12.222,0.04,0.35,47.568,1.17,0.1142,TRUE,NONE
233,174,3695,108,225,30,4,2025-06-23 01:14:08,RETAIL,2,212.61,0.04,408.21,1.9328,0.1848,0.23,0.19,4.235,0.84,0.0104,TRUE,NONE
234,183,2425,663,180,21,1,2025-07-02 22:44:14,MARKETPLACE,3,90.41,0.24,206.13,10.6268,14.868,0.05,0.45,76.484,1.5,0.371,TRUE,NONE
235,278,3306,1848,168,39,1,2025-10-05 03:30:15,WEB,3,217.31,0.27,475.91,10.9753,12.726,0.07,0.43,71.104,1.5,0.1494,TRUE,NONE
236,112,1032,1515,285,13,2,2025-04-22 15:07:38,WEB,3,207.34,0.08,572.26,5.3907,0.2232,0.23,0.13,16.842,1.08,0.0294,TRUE,NONE
237,422,4224,945,225,33,4,2026-02-26 21:22:57,WEB,3,245.42,0.11,655.27,2.7338,0.1814,0.22,0.04,8.746,0.78,0.0133,TRUE,EXCHANGED
238,341,3380,1839,390,13,5,2025-12-07 20:20:31,WEB,1,118.17,0.25,88.63,3.399,0.0021,0.25,0.19,3.401,0.44,0.0384,FALSE,RETURNED
239,410,734,717,138,29,3,2026-02-14 10:53:12,WHOLESALE,3,49.53,0.21,117.39,5.2802,1.5444,0.02,0.36,20.474,1.14,0.1744,TRUE,NONE
240,476,774,567,12,14,5,2026-04-21 17:11:57,WEB,2,162.38,0.29,230.58,9.2042,0.0008,0.02,0.23,18.41,0.5,0.0798,TRUE,NONE
241,387,2863,1221,252,28,1,2026-01-22 16:39:08,APP,1,190.85,0.34,125.96,5.0067,7.434,0.02,0.44,12.441,0.46,0.0988,FALSE,NONE
242,81,2213,1722,267,2,1,2025-03-22 16:16:47,RETAIL,2,63.89,0.3,89.45,6.1708,12.348,0.11,0.55,37.038,1.32,0.4141,TRUE,NONE
243,291,883,492,177,18,5,2025-10-18 22:23:04,WEB,2,160.36,0.27,234.13,5.4815,0.0008,0.04,0.24,10.965,0.56,0.0468,FALSE,RETURNED
244,565,4934,273,123,25,3,2026-07-19 01:20:34,WEB,4,105.57,0.24,320.93,2.1907,1.6368,0.21,0.59,15.31,3.2,0.0477,TRUE,NONE
245,151,206,2337,15,5,4,2025-05-31 14:18:22,MARKETPLACE,1,61.56,0.03,59.71,17.1002,0.1949,0.06,0.45,17.295,0.51,0.2896,TRUE,NONE
246,273,4985,1227,189,13,6,2025-09-30 10:26:59,WEB,4,82.59,0.02,323.75,12.1291,0.0,0.24,0.24,48.516,1.92,0.1499,TRUE,RETURNED
247,465,2940,903,93,23,4,2026-04-10 23:12:44,RETAIL,3,181.2,0.35,353.34,20.114,0.2554,0.17,0.42,61.108,1.77,0.1729,FALSE,NONE
248,505,4882,2031,24,17,4,2026-05-20 00:42:50,WEB,3,106.77,0.34,211.4,2.2504,0.2923,0.19,0.11,7.628,0.9,0.0361,TRUE,RETURNED
249,319,2370,411,42,37,2,2025-11-15 09:50:56,APP,1,170.62,0.08,156.97,9.5,0.1138,0.18,0.49,9.614,0.67,0.0612,TRUE,NONE
250,234,2952,636,39,33,3,2025-08-22 06:23:04,RETAIL,4,150.44,0.25,451.32,2.6536,0.5412,0.16,0.1,12.779,1.04,0.0283,TRUE,EXCHANGED
251,377,4351,588,168,35,6,2026-01-12 06:19:24,WEB,2,166.84,0.29,236.91,7.6184,0.0,0.02,0.28,15.237,0.6,0.0643,TRUE,NONE
252,122,3017,2262,405,36,4,2025-05-02 16:08:34,APP,3,148.07,0.07,413.12,2.4547,0.3696,0.12,0.34,8.473,1.38,0.0205,FALSE,NONE
253,319,4854,1431,354,8,3,2025-11-15 20:59:32,WEB,1,195.16,0.19,158.08,5.4414,1.782,0.1,0.31,7.223,0.41,0.0457,TRUE,NONE
254,409,4217,1467,156,7,6,2026-02-13 17:58:30,MARKETPLACE,2,182.22,0.23,280.62,14.9776,0.0,0.22,0.36,29.955,1.16,0.1067,FALSE,NONE
255,516,2040,2346,198,10,3,2026-05-31 21:22:32,MARKETPLACE,4,55.45,0.09,201.84,26.8103,1.1748,0.18,0.42,111.94,2.4,0.5546,FALSE,NONE
256,241,502,258,432,4,5,2025-08-29 15:08:35,WEB,2,64.44,0.05,122.44,3.4028,0.0009,0.11,0.08,6.807,0.38,0.0556,FALSE,NONE
257,388,1291,1029,387,3,5,2026-01-23 10:59:32,APP,3,233.9,0.05,666.62,11.2204,0.0009,0.04,0.25,33.664,0.87,0.0505,FALSE,EXCHANGED
258,207,4230,363,360,4,1,2025-07-26 16:08:23,WEB,2,188.02,0.08,345.96,10.3427,17.388,0.12,0.5,55.461,1.24,0.1603,TRUE,NONE
259,321,3807,1008,96,15,5,2025-11-17 06:57:00,RETAIL,2,120.53,0.11,214.54,8.4861,0.0022,0.1,0.12,16.977,0.44,0.0791,FALSE,NONE
260,216,2162,231,162,13,5,2025-08-04 03:17:27,RETAIL,1,110.98,0.21,87.67,1.1748,0.0007,0.23,0.58,1.176,0.81,0.0134,TRUE,NONE
261,525,4452,948,204,10,3,2026-06-09 23:28:08,WHOLESALE,4,76.62,0.01,303.42,8.7526,1.3596,0.08,0.56,40.449,2.56,0.1333,FALSE,RETURNED
262,280,4776,327,180,30,5,2025-10-07 13:41:50,APP,1,117.36,0.12,103.28,7.4758,0.0016,0.18,0.48,7.477,0.66,0.0724,TRUE,NONE
263,250,2601,576,72,7,4,2025-09-07 07:06:22,WEB,3,68.73,0.27,150.52,14.348,0.1478,0.05,0.33,43.487,1.14,0.2889,FALSE,NONE
264,27,624,1881,90,25,3,2025-01-27 06:36:31,RETAIL,2,189.99,0.05,360.98,5.0562,1.782,0.13,0.46,13.676,1.18,0.0379,FALSE,NONE
265,354,2973,1557,72,24,2,2025-12-20 07:04:57,WEB,1,224.58,0.1,202.12,9.0742,0.2261,0.04,0.14,9.3,0.18,0.046,TRUE,NONE
266,532,1515,345,147,16,4,2026-06-16 15:02:31,APP,1,241.55,0.13,210.15,7.3908,0.205,0.19,0.54,7.596,0.73,0.0361,FALSE,NONE
267,118,3502,219,381,20,5,2025-04-28 04:48:14,APP,4,167.64,0.26,496.21,7.6122,0.0027,0.05,0.25,30.46,1.2,0.0614,FALSE,NONE
268,404,638,261,111,23,1,2026-02-08 20:01:34,MARKETPLACE,4,204.11,0.22,636.82,6.5717,13.356,0.12,0.25,79.711,1.48,0.1252,TRUE,NONE
269,191,329,1815,60,7,5,2025-07-10 14:23:34,MARKETPLACE,4,104.98,0.23,323.34,11.0476,0.0012,0.04,0.08,44.195,0.48,0.1367,TRUE,RETURNED
270,80,68,1155,75,9,6,2025-03-21 18:37:23,APP,2,88.45,0.25,132.68,6.1968,0.0,0.03,0.2,12.394,0.46,0.0934,TRUE,NONE
271,8,3534,1665,381,40,6,2025-01-08 14:49:51,APP,3,230.36,0.14,594.33,4.6175,0.0,0.04,0.6,13.852,1.92,0.0233,FALSE,NONE
272,96,901,483,192,32,5,2025-04-06 11:05:32,MARKETPLACE,2,89.37,0.02,175.17,2.8376,0.0021,0.17,0.56,5.679,1.46,0.0324,FALSE,NONE
273,428,2470,534,108,26,2,2026-03-04 16:27:01,RETAIL,3,110.17,0.18,271.02,9.7616,0.1584,0.1,0.36,29.76,1.38,0.1098,TRUE,NONE
274,275,3783,2259,255,23,1,2025-10-02 12:16:43,APP,1,113.96,0.24,86.61,13.9403,18.9,0.24,0.51,32.84,0.75,0.3792,FALSE,NONE
275,564,403,249,81,32,3,2026-07-18 21:08:36,RETAIL,3,74.7,0.11,199.45,3.9157,0.8844,0.06,0.25,14.4,0.93,0.0722,FALSE,NONE
276,532,3255,1881,60,8,5,2026-06-16 12:10:15,APP,4,53.25,0.06,200.22,5.0036,0.0024,0.06,0.5,20.024,2.24,0.1,TRUE,NONE
277,39,4243,1197,192,9,4,2025-02-08 06:39:03,MARKETPLACE,2,173.87,0.22,271.24,8.2131,0.4368,0.23,0.08,17.3,0.62,0.0638,TRUE,NONE
278,409,991,876,408,22,3,2026-02-13 19:36:08,APP,3,111.14,0.15,283.41,6.8999,1.914,0.18,0.37,26.442,1.65,0.0933,FALSE,NONE
279,425,453,1266,324,24,3,2026-03-01 08:20:46,WHOLESALE,1,247.11,0.02,242.17,5.1653,0.5412,0.07,0.11,5.706,0.18,0.0236,TRUE,NONE
280,39,889,753,297,36,3,2025-02-08 03:37:12,APP,2,93.25,0.13,162.25,5.7634,2.0988,0.16,0.21,15.724,0.74,0.0969,FALSE,NONE
281,420,4357,1455,222,21,2,2026-02-24 07:22:52,MARKETPLACE,4,103.69,0.05,394.02,13.1808,0.2232,0.12,0.11,53.616,0.92,0.1361,FALSE,RETURNED
282,373,1515,522,27,18,1,2026-01-08 23:15:40,WEB,3,228.95,0.14,590.69,12.0806,11.214,0.05,0.06,69.884,0.33,0.1183,FALSE,NONE
283,246,4207,1890,216,4,5,2025-09-03 12:22:55,APP,2,131.22,0.13,228.32,1.6219,0.0009,0.05,0.09,3.246,0.28,0.0142,FALSE,NONE
284,314,1470,243,192,1,4,2025-11-10 02:43:31,RETAIL,1,122.36,0.2,97.89,13.6037,0.1848,0.18,0.59,13.788,0.77,0.1409,FALSE,NONE
285,242,2878,519,114,26,3,2025-08-30 04:07:19,APP,3,54.16,0.32,110.49,1.6734,0.9108,0.22,0.12,7.753,1.02,0.0702,FALSE,NONE
286,273,280,1221,30,27,2,2025-09-30 08:01:41,WEB,2,59.28,0.13,103.15,5.9863,0.085,0.09,0.37,12.143,0.92,0.1177,TRUE,RETURNED
287,20,225,1383,270,28,3,2025-01-20 20:30:16,WEB,3,181.54,0.07,506.5,10.0284,0.99,0.13,0.05,33.055,0.54,0.0653,TRUE,NONE
288,527,3731,1875,87,11,2,2026-06-11 08:17:46,APP,3,168.76,0.33,339.21,9.5191,0.1814,0.15,0.45,29.102,1.8,0.0858,TRUE,NONE
289,263,3257,138,45,32,4,2025-09-20 20:34:34,WHOLESALE,4,179.21,0.19,580.64,17.3108,0.1546,0.19,0.32,69.862,2.04,0.1203,TRUE,NONE
290,422,272,1434,90,38,2,2026-02-26 17:04:18,WHOLESALE,2,115.46,0.34,152.41,3.8048,0.1397,0.09,0.18,7.889,0.54,0.0518,FALSE,RETURNED
291,87,1984,768,138,18,5,2025-03-28 07:19:22,RETAIL,4,154.27,0.14,530.69,11.9714,0.0018,0.23,0.12,47.893,1.4,0.0902,TRUE,NONE
292,506,2662,1275,69,30,5,2026-05-21 06:23:27,WEB,4,50.7,0.04,194.69,16.3227,0.0012,0.03,0.24,65.296,1.08,0.3354,FALSE,RETURNED
293,10,3880,1557,39,4,2,2025-01-10 07:16:48,WHOLESALE,4,178.02,0.23,548.3,20.4305,0.2261,0.03,0.45,82.626,1.92,0.1507,FALSE,NONE
294,249,3809,138,87,40,6,2025-09-06 14:21:35,APP,1,108.33,0.07,100.75,6.5069,0.0,0.05,0.57,6.507,0.62,0.0646,FALSE,EXCHANGED
295,412,3253,1101,396,21,4,2026-02-16 11:48:58,WEB,3,222.19,0.03,646.57,10.2689,0.4704,0.09,0.25,32.218,1.02,0.0498,TRUE,RETURNED
296,9,3975,294,390,8,1,2025-01-09 04:25:54,RETAIL,3,62.95,0.12,166.19,14.0803,16.632,0.05,0.58,92.137,1.89,0.5544,TRUE,NONE
297,85,1195,537,435,39,2,2025-03-26 13:31:37,MARKETPLACE,2,153.72,0.02,301.29,4.5104,0.1008,0.12,0.56,9.222,1.36,0.0306,TRUE,NONE
298,2,1326,657,345,17,3,2025-01-02 04:07:07,MARKETPLACE,2,130.56,0.0,261.12,10.1635,1.3596,0.25,0.18,23.046,0.86,0.0883,FALSE,RETURNED
299,437,3866,2097,114,26,6,2026-03-13 12:39:46,WEB,2,217.9,0.15,370.43,5.3661,0.0,0.02,0.57,10.732,1.18,0.029,TRUE,NONE
300,499,1955,210,15,4,2,2026-05-14 11:05:16,RETAIL,4,248.74,0.0,994.96,7.5464,0.193,0.21,0.18,30.958,1.56,0.0311,FALSE,NONE
301,432,1924,912,234,6,3,2026-03-08 21:41:13,WEB,1,84.34,0.17,70.0,10.4217,0.5808,0.21,0.15,11.002,0.36,0.1572,TRUE,NONE
302,529,4124,1143,450,37,3,2026-06-13 12:11:15,WEB,4,211.88,0.26,627.16,3.2732,1.8876,0.18,0.16,20.643,1.36,0.0329,TRUE,NONE
303,327,1756,579,387,20,1,2025-11-23 14:04:34,RETAIL,2,206.62,0.18,338.86,11.0694,16.884,0.09,0.31,55.907,0.8,0.165,FALSE,NONE
304,378,4106,105,303,33,1,2026-01-13 20:40:43,APP,1,94.18,0.22,73.46,3.2678,15.372,0.12,0.6,18.64,0.72,0.2537,FALSE,NONE
305,462,1522,1983,186,39,3,2026-04-07 19:02:34,WEB,4,87.84,0.05,333.79,13.6036,1.8348,0.05,0.54,61.754,2.36,0.185,TRUE,NONE
306,383,1951,600,165,4,1,2026-01-18 00:14:06,APP,2,202.24,0.07,376.17,15.8934,7.056,0.1,0.07,45.899,0.34,0.122,FALSE,NONE
307,202,3458,18,282,26,2,2025-07-21 22:39:14,RETAIL,3,213.98,0.27,468.62,17.8253,0.229,0.15,0.27,54.163,1.26,0.1156,FALSE,EXCHANGED
308,198,3804,1326,435,10,6,2025-07-17 00:10:06,APP,4,195.21,0.32,530.97,5.7492,0.0,0.03,0.07,22.997,0.4,0.0433,FALSE,NONE
309,389,3715,636,99,37,1,2026-01-24 00:15:17,APP,1,151.84,0.34,100.21,5.1998,5.166,0.02,0.26,10.366,0.28,0.1034,TRUE,NONE
310,339,2788,261,195,30,6,2025-12-05 01:29:42,MARKETPLACE,3,113.59,0.22,265.8,9.0348,0.0,0.24,0.24,27.104,1.44,0.102,FALSE,NONE
311,62,504,753,72,13,4,2025-03-03 15:44:17,WEB,3,159.14,0.2,381.94,24.5535,0.5342,0.21,0.16,75.263,1.11,0.1971,FALSE,RETURNED
312,457,2064,636,153,39,1,2026-04-02 22:11:08,MARKETPLACE,2,129.26,0.04,248.18,7.3092,5.166,0.18,0.18,24.95,0.72,0.1005,TRUE,NONE
